prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,true_label,pred_label
0.0015815365,0.0013647921,0.00020604563,0.0003305039,0.99651706,4,4
0.08342823,0.6828663,0.036758613,0.012033,0.1849139,4,1
0.6642923,0.27830908,0.0031318225,0.00884424,0.045422554,0,0
0.0021293382,0.0012963146,0.00019296398,0.00040427397,0.9959771,4,4
0.5807406,0.08241093,0.08283168,0.021642834,0.23237397,0,0
0.0014339859,0.000507466,0.002187432,0.00069487974,0.9951762,4,4
0.0031095485,0.00921352,0.00021849391,0.00033197884,0.9871265,4,4
0.001845396,0.00073847343,0.00025039027,0.00076306006,0.99640274,4,4
0.0068725594,0.005549938,0.0002576157,0.00044964402,0.9868702,4,4
0.10671847,0.7109167,0.015692525,0.009395383,0.15727691,1,1
0.00057097443,0.0019858435,0.0005604541,0.00031177356,0.99657094,4,4
0.001199872,0.0041501736,0.0009370622,0.00069424795,0.99301857,4,4
0.00056400103,0.002317758,0.0022802355,0.00033800054,0.99450004,4,4
0.5740909,0.093911074,0.23246807,0.05586613,0.043663766,2,0
0.1784156,0.6780058,0.006314438,0.012677468,0.12458672,0,1
0.599068,0.1659722,0.16313344,0.006549699,0.06527668,1,0
0.0032639261,0.0013924675,0.0070161344,0.00046555206,0.9878619,4,4
0.002594571,0.001158635,0.0070805578,0.00046479958,0.98870146,4,4
0.0025520201,0.0025656272,0.0016880544,0.00062904163,0.9925653,4,4
0.024462346,0.7829037,0.09849663,0.007292285,0.086845025,1,1
0.0006038128,0.0029396436,0.0021821246,0.0005059022,0.9937686,4,4
0.0013973969,0.00071277295,0.0012626873,0.0003445279,0.99628264,4,4
0.001775816,0.0016340093,0.0007819006,0.00087100343,0.9949373,4,4
0.3133408,0.095063075,0.012440234,0.011276319,0.56787956,4,4
0.0012844211,0.0004663756,0.0001607,0.000326015,0.99776244,4,4
0.005983855,0.051901054,0.00037334452,0.00067356037,0.9410681,4,4
0.0047120145,0.025261924,0.00027764388,0.0005009046,0.9692476,4,4
0.00057577,0.0011948142,0.00082973123,0.00046077458,0.99693894,4,4
0.0005269292,0.0013028645,0.0010775168,0.00046063273,0.99663204,4,4
0.0008681914,0.0020796524,0.00019667277,0.00035439845,0.9965011,4,4
0.10727234,0.6907533,0.12353633,0.010017817,0.068420224,1,1
0.039700363,0.763461,0.04580493,0.009793791,0.1412399,1,1
0.24771267,0.67309284,0.0050801146,0.01989355,0.05422079,0,1
0.0010838872,0.001498497,0.00019522745,0.00037843158,0.99684393,4,4
0.0035387261,0.004371488,0.00017392368,0.0002592607,0.99165666,4,4
0.001075856,0.0021740631,0.0018473271,0.00041366403,0.9944891,4,4
0.0033224665,0.00557337,0.004725705,0.0010604578,0.98531795,4,4
0.22268945,0.06163312,0.0029875818,0.0065592774,0.70613056,4,4
0.0064520393,0.0070507685,0.00028516274,0.0003802995,0.98583174,4,4
0.0006774126,0.0020397676,0.00021760093,0.0002879768,0.99677724,4,4
0.030467037,0.20630336,0.01056734,0.004015342,0.748647,4,4
0.0014893189,0.01625233,0.00021179453,0.00039160065,0.981655,4,4
0.5146378,0.31149068,0.006853479,0.020945372,0.14607266,0,0
0.37541577,0.17621867,0.0057201358,0.017481687,0.4251637,4,4
0.47745883,0.34349474,0.008078904,0.027051909,0.14391556,1,0
0.0013334675,0.0017672618,0.001166043,0.00045174448,0.9952815,4,4
0.00044359275,0.0006840999,0.00010670753,0.00028143064,0.9984842,4,4
0.000736011,0.00145663,0.00880425,0.00040246546,0.9886007,4,4
0.0049761473,0.0037784341,0.00027308817,0.00036236556,0.99060994,4,4
0.00035523856,0.0004098644,0.00011637182,0.0001675914,0.99895096,4,4
0.31234264,0.5941455,0.0051584276,0.016274549,0.07207888,0,1
0.0022614219,0.002823473,0.00011182152,0.00019547174,0.9946078,4,4
0.43050557,0.3213731,0.008591705,0.02338407,0.21614552,0,0
0.0029639811,0.0036544409,0.00023965458,0.00043236712,0.9927095,4,4
0.2176108,0.43560448,0.009272593,0.041259274,0.29625282,0,1
0.23114945,0.39010233,0.007925666,0.17830837,0.19251423,0,1
0.0464563,0.0063589015,0.00056954304,0.0013767513,0.94523853,4,4
0.07750998,0.06788661,0.00134284,0.0037546551,0.84950596,4,4
0.00048317332,0.0012839348,0.00016890014,0.000283454,0.9977805,4,4
0.00061108347,0.0014622896,0.00019236263,0.00032282952,0.99741143,4,4
0.50952625,0.2781842,0.0064768023,0.017215045,0.18859774,0,0
0.31607896,0.4200582,0.15113474,0.010624157,0.102103986,1,1
0.69586325,0.10848803,0.0038463003,0.007263966,0.18453845,0,0
0.000874239,0.00094709964,0.0001644711,0.0002970324,0.99771714,4,4
0.00042611017,0.0003411981,8.096718e-05,0.00013053023,0.9990212,4,4
0.0015169451,0.0017902384,0.0006387631,0.00038092374,0.9956731,4,4
0.0015614323,0.0017294585,0.0005701471,0.00039209504,0.9957469,4,4
0.69437075,0.22702429,0.004529314,0.025070459,0.049005244,0,0
0.00930407,0.002368319,0.0034902375,0.0013127518,0.98352456,4,4
0.7884909,0.10548832,0.03466904,0.007967289,0.06338449,0,0
0.0007238767,0.00039269569,0.00016156348,0.0002453046,0.99847656,4,4
0.51142865,0.24588314,0.008409567,0.022100238,0.2121784,4,0
0.3508746,0.26435462,0.007882397,0.020714842,0.35617357,1,4
0.023656745,0.033822037,0.0024133858,0.001467018,0.93864083,4,4
0.0016386299,0.0024216734,9.138128e-05,0.00020055233,0.9956477,4,4
0.1733384,0.553792,0.048127588,0.010690148,0.2140519,1,1
0.0005748726,0.0022062226,0.0018550329,0.0005486759,0.9948152,4,4
0.40829083,0.47136799,0.007557569,0.017429834,0.095353805,0,1
0.0015220777,0.0017304224,0.0002676995,0.00041775146,0.996062,4,4
0.00041000106,0.00061944453,8.82788e-05,0.00023462075,0.99864763,4,4
0.22274579,0.08834622,0.0024750142,0.0046410947,0.6817919,4,4
0.1185553,0.03700806,0.0012296386,0.0023057924,0.84090114,4,4
0.0011401895,0.0005844719,0.00021030115,0.0008568761,0.9972082,4,4
0.30142385,0.29372483,0.01147929,0.08876434,0.30460766,0,4
0.0007429123,0.0013858909,0.00020474024,0.0002578445,0.99740857,4,4
0.20907901,0.69009423,0.0061766207,0.019897431,0.07475269,0,1
0.003467843,0.010322888,0.00019858037,0.00039333806,0.98561734,4,4
0.5221819,0.35719135,0.0037071314,0.0075525614,0.10936702,0,0
0.31597096,0.51633817,0.0079222,0.06902978,0.09073892,0,1
0.5370885,0.32257494,0.0054364027,0.0267776,0.108122535,1,0
0.0017357416,0.008739681,0.00018504391,0.00027616753,0.9890633,4,4
0.06825511,0.8340271,0.0046746545,0.018886412,0.07415674,1,1
0.003277141,0.013439192,0.00027640886,0.00111674,0.98189056,4,4
0.061642412,0.81859654,0.0039764387,0.013592697,0.10219196,1,1
0.12537487,0.71116775,0.0101807,0.031404972,0.12187166,1,1
